@relation	AllLipidGatewayCompounds

@attribute	ID	string
@attribute	Mass	numeric
@attribute	NumofC	numeric
@attribute	NumofH	numeric
@attribute	NumofO	numeric
@attribute	NumofN	numeric
@attribute	NumofP	numeric
@attribute	NumofS	numeric
@attribute	H:C	numeric
@attribute	H:O	numeric
@attribute	C:O	numeric
@attribute	C:N	numeric
@attribute	C:S	numeric
@attribute	C:P	numeric
@attribute	Afterdecmass	numeric
@attribute	AMD	numeric
@attribute	RMD	numeric
@attribute	class	{Fatty_Acyls,Glycerolipids,Glycerophospholipids,Polyketides,Prenol_Lipids,Saccharolipids,Sphingolipids,Sterol_Lipids}

@data
LMGP03010544,809.520688,44,76,10,1,1,0,1.727272727,7.6,4.4,44,0,44,0.5207,0.4793,592,Glycerophospholipids
LMGP03010375,769.489388,41,72,10,1,1,0,1.756097561,7.2,4.1,41,0,41,0.4894,0.4894,636,Glycerophospholipids
LMGP01012023,871.703008,50,98,8,1,1,0,1.96,12.25,6.25,50,0,50,0.703,0.297,341,Glycerophospholipids
LMGP12010035,1465.0974,81,158,17,0,2,0,1.950617284,9.294117647,4.764705882,0,0,40.5,0.0974,0.0974,66,Glycerophospholipids
LMGP04010313,762.541089,41,79,10,0,1,0,1.926829268,7.9,4.1,0,0,41,0.5411,0.4589,602,Glycerophospholipids
LMGP04010133,762.541089,41,79,10,0,1,0,1.926829268,7.9,4.1,0,0,41,0.5411,0.4589,602,Glycerophospholipids
LMGP01010924,781.562158,44,80,8,1,1,0,1.818181818,10,5.5,44,0,44,0.5622,0.4378,560,Glycerophospholipids
LMGP01030021,689.535943,38,76,7,1,1,0,2,10.85714286,5.428571429,38,0,38,0.5359,0.4641,673,Glycerophospholipids
LMGP01011756,717.530858,39,76,8,1,1,0,1.948717949,9.5,4.875,39,0,39,0.5309,0.4691,654,Glycerophospholipids
LMGP12010222,1496.9722,85,142,17,0,2,0,1.670588235,8.352941176,5,0,0,42.5,0.9722,0.0278,19,Glycerophospholipids
LMGP02010936,709.468257,39,68,8,1,1,0,1.743589744,8.5,4.875,39,0,39,0.4683,0.4683,660,Glycerophospholipids
LMGP06010718,938.588434,51,87,13,0,1,0,1.705882353,6.692307692,3.923076923,0,0,51,0.5884,0.4116,439,Glycerophospholipids
LMGP03010330,783.505038,42,74,10,1,1,0,1.761904762,7.4,4.2,42,0,42,0.505,0.495,632,Glycerophospholipids
LMGP01010543,743.546508,41,78,8,1,1,0,1.902439024,9.75,5.125,41,0,41,0.5465,0.4535,610,Glycerophospholipids
LMGP06010646,850.557134,44,83,13,0,1,0,1.886363636,6.384615385,3.384615385,0,0,44,0.5571,0.4429,521,Glycerophospholipids
LMGP02020067,731.582893,41,82,7,1,1,0,2,11.71428571,5.857142857,41,0,41,0.5829,0.4171,570,Glycerophospholipids
LMGP12011106,1453.0035,81,146,17,0,2,0,1.802469136,8.588235294,4.764705882,0,0,40.5,0.0035,0.0035,2,Glycerophospholipids
LMGP10010211,668.441709,37,65,8,0,1,0,1.756756757,8.125,4.625,0,0,37,0.4417,0.4417,661,Glycerophospholipids
LMGP13010019,1059.592542,52,91,15,3,2,0,1.75,6.066666667,3.466666667,17.33333333,0,26,0.5925,0.4075,385,Glycerophospholipids
LMGP04010055,688.431539,36,65,10,0,1,0,1.805555556,6.5,3.6,0,0,36,0.4315,0.4315,627,Glycerophospholipids
LMGP03010129,757.489388,40,72,10,1,1,0,1.8,7.2,4,40,0,40,0.4894,0.4894,646,Glycerophospholipids
LMGP10050019,482.243343,25,39,7,0,1,0,1.56,5.571428571,3.571428571,0,0,25,0.2433,0.2433,505,Glycerophospholipids
LMGP12010061,1405.0035,77,146,17,0,2,0,1.896103896,8.588235294,4.529411765,0,0,38.5,0.0035,0.0035,2,Glycerophospholipids
LMGP12010914,1493.1287,83,162,17,0,2,0,1.951807229,9.529411765,4.882352941,0,0,41.5,0.1287,0.1287,86,Glycerophospholipids
LMGP12010785,1481.0348,83,150,17,0,2,0,1.807228916,8.823529412,4.882352941,0,0,41.5,0.0348,0.0348,23,Glycerophospholipids
LMGP04010358,798.541089,44,79,10,0,1,0,1.795454545,7.9,4.4,0,0,44,0.5411,0.4589,575,Glycerophospholipids
LMGP04010902,746.509789,40,75,10,0,1,0,1.875,7.5,4,0,0,40,0.5098,0.4902,657,Glycerophospholipids
LMGP06010708,914.588434,49,87,13,0,1,0,1.775510204,6.692307692,3.769230769,0,0,49,0.5884,0.4116,450,Glycerophospholipids
LMGP10010686,740.535609,42,77,8,0,1,0,1.833333333,9.625,5.25,0,0,42,0.5356,0.4644,627,Glycerophospholipids
LMGP03010552,859.630238,47,90,10,1,1,0,1.914893617,9,4.7,47,0,47,0.6302,0.3698,430,Glycerophospholipids
LMGP03010983,707.473737,36,70,10,1,1,0,1.944444444,7,3.6,36,0,36,0.4737,0.4737,670,Glycerophospholipids
LMGP10010445,718.457359,41,67,8,0,1,0,1.634146341,8.375,5.125,0,0,41,0.4574,0.4574,637,Glycerophospholipids
LMGP03010569,815.567638,44,82,10,1,1,0,1.863636364,8.2,4.4,44,0,44,0.5676,0.4324,530,Glycerophospholipids
LMGP01040039,731.619278,42,86,6,1,1,0,2.047619048,14.33333333,7,42,0,42,0.6193,0.3807,520,Glycerophospholipids
LMGP04010276,810.541089,45,79,10,0,1,0,1.755555556,7.9,4.5,0,0,45,0.5411,0.4589,566,Glycerophospholipids
LMGP03010601,811.536338,44,78,10,1,1,0,1.772727273,7.8,4.4,44,0,44,0.5363,0.4637,571,Glycerophospholipids
LMGP04010173,732.494139,39,73,10,0,1,0,1.871794872,7.3,3.9,0,0,39,0.4941,0.4941,675,Glycerophospholipids
LMGP06010501,848.541484,44,81,13,0,1,0,1.840909091,6.230769231,3.384615385,0,0,44,0.5415,0.4585,540,Glycerophospholipids
LMGP04020065,834.671374,47,95,9,0,1,0,2.021276596,10.55555556,5.222222222,0,0,47,0.6714,0.3286,394,Glycerophospholipids
LMGP15010066,1190.694083,57,107,23,0,1,0,1.877192982,4.652173913,2.47826087,0,0,57,0.6941,0.3059,257,Glycerophospholipids
LMGP01030028,729.567243,41,80,7,1,1,0,1.951219512,11.42857143,5.857142857,41,0,41,0.5672,0.4328,593,Glycerophospholipids
LMGP12010118,1400.9722,77,142,17,0,2,0,1.844155844,8.352941176,4.529411765,0,0,38.5,0.9722,0.0278,20,Glycerophospholipids
LMGP02010518,675.483907,36,70,8,1,1,0,1.944444444,8.75,4.5,36,0,36,0.4839,0.4839,716,Glycerophospholipids
LMGP03010446,807.505038,44,74,10,1,1,0,1.681818182,7.4,4.4,44,0,44,0.505,0.495,613,Glycerophospholipids
LMGP06010271,904.604084,48,89,13,0,1,0,1.854166667,6.846153846,3.692307692,0,0,48,0.6041,0.3959,438,Glycerophospholipids
LMGP01011374,755.546508,42,78,8,1,1,0,1.857142857,9.75,5.25,42,0,42,0.5465,0.4535,600,Glycerophospholipids
LMGP02010633,801.624758,45,88,8,1,1,0,1.955555556,11,5.625,45,0,45,0.6248,0.3752,468,Glycerophospholipids
LMGP01011724,799.515208,46,74,8,1,1,0,1.608695652,9.25,5.75,46,0,46,0.5152,0.4848,606,Glycerophospholipids
LMGP04010697,838.572389,47,83,10,0,1,0,1.765957447,8.3,4.7,0,0,47,0.5724,0.4276,510,Glycerophospholipids
LMGP12011134,1505.0348,85,150,17,0,2,0,1.764705882,8.823529412,5,0,0,42.5,0.0348,0.0348,23,Glycerophospholipids
LMGP10010595,712.504309,40,73,8,0,1,0,1.825,9.125,5,0,0,40,0.5043,0.4957,696,Glycerophospholipids
LMGP01011964,827.640408,47,90,8,1,1,0,1.914893617,11.25,5.875,47,0,47,0.6404,0.3596,434,Glycerophospholipids
LMGP15010036,1042.656908,52,99,18,0,1,0,1.903846154,5.5,2.888888889,0,0,52,0.6569,0.3431,329,Glycerophospholipids
LMGP01010984,901.749958,52,104,8,1,1,0,2,13,6.5,52,0,52,0.75,0.25,277,Glycerophospholipids
LMGP15010212,1618.774308,71,127,38,0,1,0,1.788732394,3.342105263,1.868421053,0,0,71,0.7743,0.2257,139,Glycerophospholipids
LMGP04010144,718.478489,38,71,10,0,1,0,1.868421053,7.1,3.8,0,0,38,0.4785,0.4785,666,Glycerophospholipids
LMGP01012152,779.546508,44,78,8,1,1,0,1.772727273,9.75,5.5,44,0,44,0.5465,0.4535,582,Glycerophospholipids
LMGP10020070,762.556344,45,79,7,0,1,0,1.755555556,11.28571429,6.428571429,0,0,45,0.5563,0.4437,582,Glycerophospholipids
LMGP06010272,902.588434,48,87,13,0,1,0,1.8125,6.692307692,3.692307692,0,0,48,0.5884,0.4116,456,Glycerophospholipids
LMGP12010708,1479.0192,83,148,17,0,2,0,1.78313253,8.705882353,4.882352941,0,0,41.5,0.0192,0.0192,13,Glycerophospholipids
LMGP12011110,1472.9722,83,142,17,0,2,0,1.710843373,8.352941176,4.882352941,0,0,41.5,0.9722,0.0278,19,Glycerophospholipids
LMGP06010623,856.510184,45,77,13,0,1,0,1.711111111,5.923076923,3.461538462,0,0,45,0.5102,0.4898,572,Glycerophospholipids
LMGP06010368,802.463234,41,71,13,0,1,0,1.731707317,5.461538462,3.153846154,0,0,41,0.4632,0.4632,577,Glycerophospholipids
LMGP02010141,773.593458,43,84,8,1,1,0,1.953488372,10.5,5.375,43,0,43,0.5935,0.4065,525,Glycerophospholipids
LMGP02020024,647.488992,35,70,7,1,1,0,2,10,5,35,0,35,0.489,0.489,755,Glycerophospholipids
LMGP03010386,811.536338,44,78,10,1,1,0,1.772727273,7.8,4.4,44,0,44,0.5363,0.4637,571,Glycerophospholipids
LMGP12010467,1491.1131,83,160,17,0,2,0,1.927710843,9.411764706,4.882352941,0,0,41.5,0.1131,0.1131,76,Glycerophospholipids
LMGP03010664,823.536338,45,78,10,1,1,0,1.733333333,7.8,4.5,45,0,45,0.5363,0.4637,563,Glycerophospholipids
LMGP10010245,738.519959,42,75,8,0,1,0,1.785714286,9.375,5.25,0,0,42,0.52,0.48,650,Glycerophospholipids
LMGP02010341,593.405657,30,60,8,1,1,0,2,7.5,3.75,30,0,30,0.4057,0.4057,684,Glycerophospholipids
LMGP06010479,836.541484,43,81,13,0,1,0,1.88372093,6.230769231,3.307692308,0,0,43,0.5415,0.4585,548,Glycerophospholipids
LMGP02010848,743.546508,41,78,8,1,1,0,1.902439024,9.75,5.125,41,0,41,0.5465,0.4535,610,Glycerophospholipids
LMGP02010895,789.530858,45,76,8,1,1,0,1.688888889,9.5,5.625,45,0,45,0.5309,0.4691,594,Glycerophospholipids
LMGP04010481,720.494139,38,73,10,0,1,0,1.921052632,7.3,3.8,0,0,38,0.4941,0.4941,686,Glycerophospholipids
LMGP12010904,1481.0348,83,150,17,0,2,0,1.807228916,8.823529412,4.882352941,0,0,41.5,0.0348,0.0348,23,Glycerophospholipids
LMGP04010605,792.494139,44,73,10,0,1,0,1.659090909,7.3,4.4,0,0,44,0.4941,0.4941,623,Glycerophospholipids
LMGP04020086,792.624424,44,89,9,0,1,0,2.022727273,9.888888889,4.888888889,0,0,44,0.6244,0.3756,474,Glycerophospholipids
LMGP10010233,684.473009,38,69,8,0,1,0,1.815789474,8.625,4.75,0,0,38,0.473,0.473,691,Glycerophospholipids
LMGP06010881,808.510184,41,77,13,0,1,0,1.87804878,5.923076923,3.153846154,0,0,41,0.5102,0.4898,606,Glycerophospholipids
LMGP06010298,858.525834,45,79,13,0,1,0,1.755555556,6.076923077,3.461538462,0,0,45,0.5258,0.4742,552,Glycerophospholipids
LMGP10010638,748.504309,43,73,8,0,1,0,1.697674419,9.125,5.375,0,0,43,0.5043,0.4957,662,Glycerophospholipids
LMGP15010048,1038.625608,52,95,18,0,1,0,1.826923077,5.277777778,2.888888889,0,0,52,0.6256,0.3744,360,Glycerophospholipids
LMGP12010934,1517.1287,85,162,17,0,2,0,1.905882353,9.529411765,5,0,0,42.5,0.1287,0.1287,85,Glycerophospholipids
LMGP01030045,793.598543,46,84,7,1,1,0,1.826086957,12,6.571428571,46,0,46,0.5985,0.4015,506,Glycerophospholipids
LMGP03010156,805.583288,43,84,10,1,1,0,1.953488372,8.4,4.3,43,0,43,0.5833,0.4167,517,Glycerophospholipids
LMGP06010848,882.525834,47,79,13,0,1,0,1.680851064,6.076923077,3.615384615,0,0,47,0.5258,0.4742,537,Glycerophospholipids
LMGP12011078,1537.0974,87,158,17,0,2,0,1.816091954,9.294117647,5.117647059,0,0,43.5,0.0974,0.0974,63,Glycerophospholipids
LMGP06010376,856.510184,45,77,13,0,1,0,1.711111111,5.923076923,3.461538462,0,0,45,0.5102,0.4898,572,Glycerophospholipids
LMGP06010142,818.494534,42,75,13,0,1,0,1.785714286,5.769230769,3.230769231,0,0,42,0.4945,0.4945,604,Glycerophospholipids
LMGP10010043,804.566909,47,81,8,0,1,0,1.723404255,10.125,5.875,0,0,47,0.5669,0.4331,538,Glycerophospholipids
LMGP02020056,755.582893,43,82,7,1,1,0,1.906976744,11.71428571,6.142857143,43,0,43,0.5829,0.4171,552,Glycerophospholipids
LMGP04030008,704.499224,38,73,9,0,1,0,1.921052632,8.111111111,4.222222222,0,0,38,0.4992,0.4992,709,Glycerophospholipids
LMGP15040023,1098.485943,46,83,27,0,1,0,1.804347826,3.074074074,1.703703704,0,0,46,0.4859,0.4859,442,Glycerophospholipids
LMGP06010736,918.619734,49,91,13,0,1,0,1.857142857,7,3.769230769,0,0,49,0.6197,0.3803,414,Glycerophospholipids
LMGP10010651,680.441709,38,65,8,0,1,0,1.710526316,8.125,4.75,0,0,38,0.4417,0.4417,649,Glycerophospholipids
LMGP01050114,521.348142,26,52,7,1,1,0,2,7.428571429,3.714285714,26,0,26,0.3481,0.3481,668,Glycerophospholipids
LMGP10010829,742.457359,43,67,8,0,1,0,1.558139535,8.375,5.375,0,0,43,0.4574,0.4574,616,Glycerophospholipids
LMGP12010246,1453.0035,81,146,17,0,2,0,1.802469136,8.588235294,4.764705882,0,0,40.5,0.0035,0.0035,2,Glycerophospholipids
LMGP10010149,688.504309,38,73,8,0,1,0,1.921052632,9.125,4.75,0,0,38,0.5043,0.4957,720,Glycerophospholipids
LMGP03010108,783.505038,42,74,10,1,1,0,1.761904762,7.4,4.2,42,0,42,0.505,0.495,632,Glycerophospholipids
LMGP10010746,780.566909,45,81,8,0,1,0,1.8,10.125,5.625,0,0,45,0.5669,0.4331,555,Glycerophospholipids
LMGP01011763,771.577808,43,82,8,1,1,0,1.906976744,10.25,5.375,43,0,43,0.5778,0.4222,547,Glycerophospholipids
LMGP02011227,705.530858,38,76,8,1,1,0,2,9.5,4.75,38,0,38,0.5309,0.4691,665,Glycerophospholipids
LMGP12010220,1472.9722,83,142,17,0,2,0,1.710843373,8.352941176,4.882352941,0,0,41.5,0.9722,0.0278,19,Glycerophospholipids
LMGP06010379,874.557134,46,83,13,0,1,0,1.804347826,6.384615385,3.538461538,0,0,46,0.5571,0.4429,506,Glycerophospholipids
LMGP01011831,869.687358,50,96,8,1,1,0,1.92,12,6.25,50,0,50,0.6874,0.3126,359,Glycerophospholipids
LMGP02010294,829.656058,47,92,8,1,1,0,1.957446809,11.5,5.875,47,0,47,0.6561,0.3439,415,Glycerophospholipids
LMGP04010372,744.494139,40,73,10,0,1,0,1.825,7.3,4,0,0,40,0.4941,0.4941,664,Glycerophospholipids
LMGP04010493,786.541089,43,79,10,0,1,0,1.837209302,7.9,4.3,0,0,43,0.5411,0.4589,583,Glycerophospholipids
LMGP02010460,699.483907,38,70,8,1,1,0,1.842105263,8.75,4.75,38,0,38,0.4839,0.4839,692,Glycerophospholipids
LMGP04010900,740.462839,40,69,10,0,1,0,1.725,6.9,4,0,0,40,0.4628,0.4628,625,Glycerophospholipids
LMGP04010807,852.588039,48,85,10,0,1,0,1.770833333,8.5,4.8,0,0,48,0.588,0.412,483,Glycerophospholipids
LMGP12010456,1453.0035,81,146,17,0,2,0,1.802469136,8.588235294,4.764705882,0,0,40.5,0.0035,0.0035,2,Glycerophospholipids
LMGP13010023,1005.545592,48,85,15,3,2,0,1.770833333,5.666666667,3.2,16,0,24,0.5456,0.4544,452,Glycerophospholipids
LMGP12010371,1493.1287,83,162,17,0,2,0,1.951807229,9.529411765,4.882352941,0,0,41.5,0.1287,0.1287,86,Glycerophospholipids
LMGP12010339,1459.0505,81,152,17,0,2,0,1.87654321,8.941176471,4.764705882,0,0,40.5,0.0505,0.0505,35,Glycerophospholipids
LMGP10010792,724.504309,41,73,8,0,1,0,1.780487805,9.125,5.125,0,0,41,0.5043,0.4957,684,Glycerophospholipids
LMGP02011170,705.530858,38,76,8,1,1,0,2,9.5,4.75,38,0,38,0.5309,0.4691,665,Glycerophospholipids
LMGP01030043,799.645493,46,90,7,1,1,0,1.956521739,12.85714286,6.571428571,46,0,46,0.6455,0.3545,443,Glycerophospholipids
LMGP01030058,769.598543,44,84,7,1,1,0,1.909090909,12,6.285714286,44,0,44,0.5985,0.4015,522,Glycerophospholipids
LMGP02050057,529.316839,27,48,7,1,1,0,1.777777778,6.857142857,3.857142857,27,0,27,0.3168,0.3168,599,Glycerophospholipids
LMGP12010069,1463.0818,81,156,17,0,2,0,1.925925926,9.176470588,4.764705882,0,0,40.5,0.0818,0.0818,56,Glycerophospholipids
LMGP01040006,523.400177,27,58,6,1,1,0,2.148148148,9.666666667,4.5,27,0,27,0.4002,0.4002,765,Glycerophospholipids
LMGP01012116,859.609108,50,86,8,1,1,0,1.72,10.75,6.25,50,0,50,0.6091,0.3909,455,Glycerophospholipids
LMGP04010405,756.494139,41,73,10,0,1,0,1.780487805,7.3,4.1,0,0,41,0.4941,0.4941,653,Glycerophospholipids
LMGP03020041,721.525773,38,76,9,1,1,0,2,8.444444444,4.222222222,38,0,38,0.5258,0.4742,657,Glycerophospholipids
LMGP10010004,790.551259,46,79,8,0,1,0,1.717391304,9.875,5.75,0,0,46,0.5513,0.4487,568,Glycerophospholipids
LMGP12010218,1477.0035,83,146,17,0,2,0,1.759036145,8.588235294,4.882352941,0,0,41.5,0.0035,0.0035,2,Glycerophospholipids
LMGP12010859,1481.0348,83,150,17,0,2,0,1.807228916,8.823529412,4.882352941,0,0,41.5,0.0348,0.0348,23,Glycerophospholipids
LMGP12010492,1481.0348,83,150,17,0,2,0,1.807228916,8.823529412,4.882352941,0,0,41.5,0.0348,0.0348,23,Glycerophospholipids
LMGP10010752,810.613859,47,87,8,0,1,0,1.85106383,10.875,5.875,0,0,47,0.6139,0.3861,476,Glycerophospholipids
LMGP20010003,797.557073,44,80,9,1,1,0,1.818181818,8.888888889,4.888888889,44,0,44,0.5571,0.4429,555,Glycerophospholipids
LMGP04010309,720.494139,38,73,10,0,1,0,1.921052632,7.3,3.8,0,0,38,0.4941,0.4941,686,Glycerophospholipids
LMGP02010690,741.530858,41,76,8,1,1,0,1.853658537,9.5,5.125,41,0,41,0.5309,0.4691,633,Glycerophospholipids
LMGP01012186,837.624758,48,88,8,1,1,0,1.833333333,11,6,48,0,48,0.6248,0.3752,448,Glycerophospholipids
LMGP12010335,1461.0661,81,154,17,0,2,0,1.901234568,9.058823529,4.764705882,0,0,40.5,0.0661,0.0661,45,Glycerophospholipids
LMGP02010561,647.452607,34,66,8,1,1,0,1.941176471,8.25,4.25,34,0,34,0.4526,0.4526,699,Glycerophospholipids
LMGP01030020,675.520293,37,74,7,1,1,0,2,10.57142857,5.285714286,37,0,37,0.5203,0.4797,710,Glycerophospholipids
LMGP02050053,499.269889,25,42,7,1,1,0,1.68,6,3.571428571,25,0,25,0.2699,0.2699,541,Glycerophospholipids
LMGP12010593,1519.1444,85,164,17,0,2,0,1.929411765,9.647058824,5,0,0,42.5,0.1444,0.1444,95,Glycerophospholipids
LMGP10010659,718.457359,41,67,8,0,1,0,1.634146341,8.375,5.125,0,0,41,0.4574,0.4574,637,Glycerophospholipids
LMGP01012102,789.530858,45,76,8,1,1,0,1.688888889,9.5,5.625,45,0,45,0.5309,0.4691,594,Glycerophospholipids
LMGP15010111,1324.715608,61,113,28,0,1,0,1.852459016,4.035714286,2.178571429,0,0,61,0.7156,0.2844,215,Glycerophospholipids
LMGP06010152,842.494534,44,75,13,0,1,0,1.704545455,5.769230769,3.384615385,0,0,44,0.4945,0.4945,587,Glycerophospholipids
LMGP02011027,795.577808,45,82,8,1,1,0,1.822222222,10.25,5.625,45,0,45,0.5778,0.4222,531,Glycerophospholipids
LMGP03010924,763.536338,40,78,10,1,1,0,1.95,7.8,4,40,0,40,0.5363,0.4637,607,Glycerophospholipids
LMGP01011711,781.562158,44,80,8,1,1,0,1.818181818,10,5.5,44,0,44,0.5622,0.4378,560,Glycerophospholipids
LMGP04010715,846.634989,47,91,10,0,1,0,1.936170213,9.1,4.7,0,0,47,0.635,0.365,431,Glycerophospholipids
LMGP02020061,677.535943,37,76,7,1,1,0,2.054054054,10.85714286,5.285714286,37,0,37,0.5359,0.4641,685,Glycerophospholipids
LMGP01011860,855.671708,49,94,8,1,1,0,1.918367347,11.75,6.125,49,0,49,0.6717,0.3283,384,Glycerophospholipids
LMGP04010373,742.478489,40,71,10,0,1,0,1.775,7.1,4,0,0,40,0.4785,0.4785,644,Glycerophospholipids
LMGP12011166,1483.0505,83,152,17,0,2,0,1.831325301,8.941176471,4.882352941,0,0,41.5,0.0505,0.0505,34,Glycerophospholipids
LMGP12010476,1435.0505,79,152,17,0,2,0,1.924050633,8.941176471,4.647058824,0,0,39.5,0.0505,0.0505,35,Glycerophospholipids
LMGP03010906,763.536338,40,78,10,1,1,0,1.95,7.8,4,40,0,40,0.5363,0.4637,607,Glycerophospholipids
LMGP04010897,694.478489,36,71,10,0,1,0,1.972222222,7.1,3.6,0,0,36,0.4785,0.4785,689,Glycerophospholipids
LMGP06010838,880.604084,46,89,13,0,1,0,1.934782609,6.846153846,3.538461538,0,0,46,0.6041,0.3959,450,Glycerophospholipids
LMGP03010900,757.489388,40,72,10,1,1,0,1.8,7.2,4,40,0,40,0.4894,0.4894,646,Glycerophospholipids
LMGP06010237,872.541484,46,81,13,0,1,0,1.760869565,6.230769231,3.538461538,0,0,46,0.5415,0.4585,525,Glycerophospholipids
LMGP06010260,842.494534,44,75,13,0,1,0,1.704545455,5.769230769,3.384615385,0,0,44,0.4945,0.4945,587,Glycerophospholipids
LMGP06010226,850.557134,44,83,13,0,1,0,1.886363636,6.384615385,3.384615385,0,0,44,0.5571,0.4429,521,Glycerophospholipids
LMGP12010948,1483.0505,83,152,17,0,2,0,1.831325301,8.941176471,4.882352941,0,0,41.5,0.0505,0.0505,34,Glycerophospholipids
LMGP04010668,820.525439,46,77,10,0,1,0,1.673913043,7.7,4.6,0,0,46,0.5254,0.4746,578,Glycerophospholipids
LMGP10010900,694.457359,39,67,8,0,1,0,1.717948718,8.375,4.875,0,0,39,0.4574,0.4574,659,Glycerophospholipids
LMGP02020051,725.535943,41,76,7,1,1,0,1.853658537,10.85714286,5.857142857,41,0,41,0.5359,0.4641,640,Glycerophospholipids
LMGP13010031,1005.545592,48,85,15,3,2,0,1.770833333,5.666666667,3.2,16,0,24,0.5456,0.4544,452,Glycerophospholipids
LMGP12010154,1433.0348,79,150,17,0,2,0,1.898734177,8.823529412,4.647058824,0,0,39.5,0.0348,0.0348,24,Glycerophospholipids
LMGP01020220,761.629843,43,88,7,1,1,0,2.046511628,12.57142857,6.142857143,43,0,43,0.6298,0.3702,486,Glycerophospholipids
LMGP02010824,717.530858,39,76,8,1,1,0,1.948717949,9.5,4.875,39,0,39,0.5309,0.4691,654,Glycerophospholipids
LMGP02010596,685.468257,37,68,8,1,1,0,1.837837838,8.5,4.625,37,0,37,0.4683,0.4683,683,Glycerophospholipids
LMGP03010512,777.551988,41,80,10,1,1,0,1.951219512,8,4.1,41,0,41,0.552,0.448,576,Glycerophospholipids
LMGP04010890,742.478489,40,71,10,0,1,0,1.775,7.1,4,0,0,40,0.4785,0.4785,644,Glycerophospholipids
LMGP06010776,940.604084,51,89,13,0,1,0,1.745098039,6.846153846,3.923076923,0,0,51,0.6041,0.3959,421,Glycerophospholipids
LMGP12010203,1483.0505,83,152,17,0,2,0,1.831325301,8.941176471,4.882352941,0,0,41.5,0.0505,0.0505,34,Glycerophospholipids
LMGP06010842,796.510184,40,77,13,0,1,0,1.925,5.923076923,3.076923077,0,0,40,0.5102,0.4898,615,Glycerophospholipids
LMGP10010858,696.473009,39,69,8,0,1,0,1.769230769,8.625,4.875,0,0,39,0.473,0.473,679,Glycerophospholipids
LMGP01011998,863.640408,50,90,8,1,1,0,1.8,11.25,6.25,50,0,50,0.6404,0.3596,416,Glycerophospholipids
LMGP04010974,694.478489,36,71,10,0,1,0,1.972222222,7.1,3.6,0,0,36,0.4785,0.4785,689,Glycerophospholipids
LMGP02010568,701.499557,38,72,8,1,1,0,1.894736842,9,4.75,38,0,38,0.4996,0.4996,712,Glycerophospholipids
LMGP01050066,383.207292,16,34,7,1,1,0,2.125,4.857142857,2.285714286,16,0,16,0.2073,0.2073,541,Glycerophospholipids
LMGP02010584,749.499557,42,72,8,1,1,0,1.714285714,9,5.25,42,0,42,0.4996,0.4996,667,Glycerophospholipids
LMGP06010287,908.635384,48,93,13,0,1,0,1.9375,7.153846154,3.692307692,0,0,48,0.6354,0.3646,401,Glycerophospholipids
LMGP04010400,714.447189,38,67,10,0,1,0,1.763157895,6.7,3.8,0,0,38,0.4472,0.4472,626,Glycerophospholipids
LMGP12010194,1457.0348,81,150,17,0,2,0,1.851851852,8.823529412,4.764705882,0,0,40.5,0.0348,0.0348,24,Glycerophospholipids
LMGP03010413,813.551988,44,80,10,1,1,0,1.818181818,8,4.4,44,0,44,0.552,0.448,551,Glycerophospholipids
LMGP01030006,743.582893,42,82,7,1,1,0,1.952380952,11.71428571,6,42,0,42,0.5829,0.4171,561,Glycerophospholipids
LMGP12010424,1477.0035,83,146,17,0,2,0,1.759036145,8.588235294,4.882352941,0,0,41.5,0.0035,0.0035,2,Glycerophospholipids
LMGP10020021,634.493744,35,71,7,0,1,0,2.028571429,10.14285714,5,0,0,35,0.4937,0.4937,778,Glycerophospholipids
LMGP10010194,688.504309,38,73,8,0,1,0,1.921052632,9.125,4.75,0,0,38,0.5043,0.4957,720,Glycerophospholipids
LMGP10010801,746.488659,43,71,8,0,1,0,1.651162791,8.875,5.375,0,0,43,0.4887,0.4887,655,Glycerophospholipids
LMGP01011319,675.483907,36,70,8,1,1,0,1.944444444,8.75,4.5,36,0,36,0.4839,0.4839,716,Glycerophospholipids
LMGP12011231,1457.0348,81,150,17,0,2,0,1.851851852,8.823529412,4.764705882,0,0,40.5,0.0348,0.0348,24,Glycerophospholipids
LMGP01020118,565.410742,29,60,7,1,1,0,2.068965517,8.571428571,4.142857143,29,0,29,0.4107,0.4107,726,Glycerophospholipids
LMGP01012017,839.640408,48,90,8,1,1,0,1.875,11.25,6,48,0,48,0.6404,0.3596,428,Glycerophospholipids
LMGP01011092,843.671708,48,94,8,1,1,0,1.958333333,11.75,6,48,0,48,0.6717,0.3283,389,Glycerophospholipids
LMGP02010626,731.546508,40,78,8,1,1,0,1.95,9.75,5,40,0,40,0.5465,0.4535,620,Glycerophospholipids
LMGP02010603,725.499557,40,72,8,1,1,0,1.8,9,5,40,0,40,0.4996,0.4996,689,Glycerophospholipids
LMGP04010230,734.509789,39,75,10,0,1,0,1.923076923,7.5,3.9,0,0,39,0.5098,0.4902,667,Glycerophospholipids
LMGP03010737,843.598938,46,86,10,1,1,0,1.869565217,8.6,4.6,46,0,46,0.5989,0.4011,475,Glycerophospholipids
LMGP06010730,874.557134,46,83,13,0,1,0,1.804347826,6.384615385,3.538461538,0,0,46,0.5571,0.4429,506,Glycerophospholipids
LMGP10010455,674.488659,37,71,8,0,1,0,1.918918919,8.875,4.625,0,0,37,0.4887,0.4887,725,Glycerophospholipids
